"REF_DATE","GEO","DGUID","Farm type","Highest level of educational attainment","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2016","Newfoundland and Labrador","2016A000210","Other crop farming [1119]","College, CEGEP or other non-university certificate or diploma","Farm operators","372","units ","0","v1001442003","2.12.5","0","","","","0"
"2016","Newfoundland and Labrador","2016A000210","Other crop farming [1119]","University certificate or diploma below bachelor level","Farm operators","372","units ","0","v1001442004","2.12.6","","F","","","0"
"2016","Newfoundland and Labrador","2016A000210","Other crop farming [1119]","University certificate, diploma or degree at bachelor level or above ","Farm operators","372","units ","0","v1001442005","2.12.7","20","E","","","0"
"2016","Prince Edward Island","2016A000211","All farm types","All educational attainments","Farm operators","372","units ","0","v1001442006","3.1.1","1810","","","","0"
"2016","Prince Edward Island","2016A000211","All farm types","No certificate, diploma or degree","Farm operators","372","units ","0","v1001442007","3.1.2","365","","","","0"
"2016","Prince Edward Island","2016A000211","All farm types","Secondary (high) school diploma or equivalency certificate ","Farm operators","372","units ","0","v1001442008","3.1.3","440","","","","0"
"2016","Prince Edward Island","2016A000211","All farm types","Apprenticeship or trades certificate or diploma ","Farm operators","372","units ","0","v1001442009","3.1.4","135","","","","0"
"2016","Prince Edward Island","2016A000211","All farm types","College, CEGEP or other non-university certificate or diploma","Farm operators","372","units ","0","v1001442010","3.1.5","465","","","","0"
"2016","Prince Edward Island","2016A000211","All farm types","University certificate or diploma below bachelor level","Farm operators","372","units ","0","v1001442011","3.1.6","105","","","","0"
"2016","Prince Edward Island","2016A000211","All farm types","University certificate, diploma or degree at bachelor level or above ","Farm operators","372","units ","0","v1001442012","3.1.7","300","","","","0"
"2016","Prince Edward Island","2016A000211","Beef cattle ranching and farming, including feedlots  [112110]","All educational attainments","Farm operators","372","units ","0","v1001442013","3.2.1","335","","","","0"
"2016","Prince Edward Island","2016A000211","Beef cattle ranching and farming, including feedlots  [112110]","No certificate, diploma or degree","Farm operators","372","units ","0","v1001442014","3.2.2","80","","","","0"
"2016","Prince Edward Island","2016A000211","Beef cattle ranching and farming, including feedlots  [112110]","Secondary (high) school diploma or equivalency certificate ","Farm operators","372","units ","0","v1001442015","3.2.3","100","","","","0"
"2016","Prince Edward Island","2016A000211","Beef cattle ranching and farming, including feedlots  [112110]","Apprenticeship or trades certificate or diploma ","Farm operators","372","units ","0","v1001442016","3.2.4","25","E","","","0"
"2016","Prince Edward Island","2016A000211","Beef cattle ranching and farming, including feedlots  [112110]","College, CEGEP or other non-university certificate or diploma","Farm operators","372","units ","0","v1001442017","3.2.5","70","E","","","0"
"2016","Prince Edward Island","2016A000211","Beef cattle ranching and farming, including feedlots  [112110]","University certificate or diploma below bachelor level","Farm operators","372","units ","0","v1001442018","3.2.6","20","E","","","0"
"2016","Prince Edward Island","2016A000211","Beef cattle ranching and farming, including feedlots  [112110]","University certificate, diploma or degree at bachelor level or above ","Farm operators","372","units ","0","v1001442019","3.2.7","45","E","","","0"
"2016","Prince Edward Island","2016A000211","Dairy cattle and milk production  [112120]","All educational attainments","Farm operators","372","units ","0","v1001442020","3.3.1","280","","","","0"
"2016","Prince Edward Island","2016A000211","Dairy cattle and milk production  [112120]","No certificate, diploma or degree","Farm operators","372","units ","0","v1001442021","3.3.2","45","E","","","0"
"2016","Prince Edward Island","2016A000211","Dairy cattle and milk production  [112120]","Secondary (high) school diploma or equivalency certificate ","Farm operators","372","units ","0","v1001442022","3.3.3","75","E","","","0"
"2016","Prince Edward Island","2016A000211","Dairy cattle and milk production  [112120]","Apprenticeship or trades certificate or diploma ","Farm operators","372","units ","0","v1001442023","3.3.4","","F","","","0"
"2016","Prince Edward Island","2016A000211","Dairy cattle and milk production  [112120]","College, CEGEP or other non-university certificate or diploma","Farm operators","372","units ","0","v1001442024","3.3.5","95","","","","0"
"2016","Prince Edward Island","2016A000211","Dairy cattle and milk production  [112120]","University certificate or diploma below bachelor level","Farm operators","372","units ","0","v1001442025","3.3.6","","F","","","0"
"2016","Prince Edward Island","2016A000211","Dairy cattle and milk production  [112120]","University certificate, diploma or degree at bachelor level or above ","Farm operators","372","units ","0","v1001442026","3.3.7","35","E","","","0"
"2016","Prince Edward Island","2016A000211","Hog and pig farming  [1122]","All educational attainments","Farm operators","372","units ","0","v1001442027","3.4.1","","F","","","0"
"2016","Prince Edward Island","2016A000211","Hog and pig farming  [1122]","No certificate, diploma or degree","Farm operators","372","units ","0","v1001442028","3.4.2","","F","","","0"
"2016","Prince Edward Island","2016A000211","Hog and pig farming  [1122]","Secondary (high) school diploma or equivalency certificate ","Farm operators","372","units ","0","v1001442029","3.4.3","","F","","","0"
"2016","Prince Edward Island","2016A000211","Hog and pig farming  [1122]","Apprenticeship or trades certificate or diploma ","Farm operators","372","units ","0","v1001442030","3.4.4","0","","","","0"
"2016","Prince Edward Island","2016A000211","Hog and pig farming  [1122]","College, CEGEP or other non-university certificate or diploma","Farm operators","372","units ","0","v1001442031","3.4.5","0","","","","0"
"2016","Prince Edward Island","2016A000211","Hog and pig farming  [1122]","University certificate or diploma below bachelor level","Farm operators","372","units ","0","v1001442032","3.4.6","0","","","","0"
"2016","Prince Edward Island","2016A000211","Hog and pig farming  [1122]","University certificate, diploma or degree at bachelor level or above ","Farm operators","372","units ","0","v1001442033","3.4.7","0","","","","0"
"2016","Prince Edward Island","2016A000211","Poultry and egg production  [1123]","All educational attainments","Farm operators","372","units ","0","v1001442034","3.5.1","","F","","","0"
"2016","Prince Edward Island","2016A000211","Poultry and egg production  [1123]","No certificate, diploma or degree","Farm operators","372","units ","0","v1001442035","3.5.2","","F","","","0"
"2016","Prince Edward Island","2016A000211","Poultry and egg production  [1123]","Secondary (high) school diploma or equivalency certificate ","Farm operators","372","units ","0","v1001442036","3.5.3","5","","","","0"
"2016","Prince Edward Island","2016A000211","Poultry and egg production  [1123]","Apprenticeship or trades certificate or diploma ","Farm operators","372","units ","0","v1001442037","3.5.4","0","","","","0"
"2016","Prince Edward Island","2016A000211","Poultry and egg production  [1123]","College, CEGEP or other non-university certificate or diploma","Farm operators","372","units ","0","v1001442038","3.5.5","","F","","","0"
"2016","Prince Edward Island","2016A000211","Poultry and egg production  [1123]","University certificate or diploma below bachelor level","Farm operators","372","units ","0","v1001442039","3.5.6","0","","","","0"
"2016","Prince Edward Island","2016A000211","Poultry and egg production  [1123]","University certificate, diploma or degree at bachelor level or above ","Farm operators","372","units ","0","v1001442040","3.5.7","0","","","","0"
"2016","Prince Edward Island","2016A000211","Sheep and goat farming  [1124]","All educational attainments","Farm operators","372","units ","0","v1001442041","3.6.1","35","E","","","0"
"2016","Prince Edward Island","2016A000211","Sheep and goat farming  [1124]","No certificate, diploma or degree","Farm operators","372","units ","0","v1001442042","3.6.2","","F","","","0"
"2016","Prince Edward Island","2016A000211","Sheep and goat farming  [1124]","Secondary (high) school diploma or equivalency certificate ","Farm operators","372","units ","0","v1001442043","3.6.3","","F","","","0"
"2016","Prince Edward Island","2016A000211","Sheep and goat farming  [1124]","Apprenticeship or trades certificate or diploma ","Farm operators","372","units ","0","v1001442044","3.6.4","0","","","","0"
"2016","Prince Edward Island","2016A000211","Sheep and goat farming  [1124]","College, CEGEP or other non-university certificate or diploma","Farm operators","372","units ","0","v1001442045","3.6.5","20","E","","","0"
"2016","Prince Edward Island","2016A000211","Sheep and goat farming  [1124]","University certificate or diploma below bachelor level","Farm operators","372","units ","0","v1001442046","3.6.6","0","","","","0"
"2016","Prince Edward Island","2016A000211","Sheep and goat farming  [1124]","University certificate, diploma or degree at bachelor level or above ","Farm operators","372","units ","0","v1001442047","3.6.7","","F","","","0"
"2016","Prince Edward Island","2016A000211","Other animal production [1129]","All educational attainments","Farm operators","372","units ","0","v1001442048","3.7.1","150","","","","0"
"2016","Prince Edward Island","2016A000211","Other animal production [1129]","No certificate, diploma or degree","Farm operators","372","units ","0","v1001442049","3.7.2","","F","","","0"
"2016","Prince Edward Island","2016A000211","Other animal production [1129]","Secondary (high) school diploma or equivalency certificate ","Farm operators","372","units ","0","v1001442050","3.7.3","40","E","","","0"
"2016","Prince Edward Island","2016A000211","Other animal production [1129]","Apprenticeship or trades certificate or diploma ","Farm operators","372","units ","0","v1001442051","3.7.4","15","E","","","0"
"2016","Prince Edward Island","2016A000211","Other animal production [1129]","College, CEGEP or other non-university certificate or diploma","Farm operators","372","units ","0","v1001442052","3.7.5","30","E","","","0"
